ADM2_EN,date,temperature_2m,temperature_2m_max,temperature_2m_min,total_precipitation_sum
Oye,2024-05-05,301.1082025,306.8501119,297.2248231,0.0004016
Oye,2024-05-06,300.7703735,306.5541096,297.6305632,0.000799
Oyi,2024-05-01,302.3798189,308.9107544,299.6836815,0.0028854
Oyi,2024-05-02,301.4066442,306.6850961,299.2488631,0.0027819
Oyi,2024-05-03,301.4728864,306.5043071,299.2046759,0.0046073
Oyi,2024-05-04,302.0122071,307.6203987,299.0147464,0.0028341
Oyi,2024-05-05,302.5463117,308.3784583,298.710863,0.0023955
Oyi,2024-05-06,302.2961217,306.5110095,299.4473217,0.000452
Oyigbo,2024-05-01,301.1047038,305.0097823,299.6460787,0.0089137
Oyigbo,2024-05-02,300.3832714,303.8022262,298.9537393,0.0100135
Oyigbo,2024-05-03,299.9520284,302.4307466,298.0252183,0.0097236
Oyigbo,2024-05-04,301.2121951,304.5220989,298.5922124,0.0013587
Oyigbo,2024-05-05,301.3876204,305.2826337,298.5260287,0.0067219
Oyigbo,2024-05-06,300.9850574,303.7520732,298.9915945,0.0073908
Oyo East,2024-05-01,302.1082958,308.120358,299.4977666,0.0013275
Oyo East,2024-05-02,301.8635814,307.5038772,298.7540116,0.0006418
Oyo East,2024-05-03,301.9545224,308.6181022,298.9046495,0.003293
Oyo East,2024-05-04,302.0310018,308.1535148,297.730811,0.000198
Oyo East,2024-05-05,302.3441887,307.614648,298.2056184,0.0002504
Oyo East,2024-05-06,301.7715333,306.3643371,298.7821415,0.0001001
Oyo West,2024-05-01,302.5179406,308.5863359,299.6179535,0.0009288
Oyo West,2024-05-02,302.227891,308.2486434,298.8887495,0.0008667
Oyo West,2024-05-03,302.3058815,309.7029925,299.0252871,0.0043738
Oyo West,2024-05-04,302.5075954,308.8128736,297.8615119,0.000145
Oyo West,2024-05-05,302.7401258,308.3003542,298.3819114,0.0003197
Oyo West,2024-05-06,302.279424,307.4918918,298.7925041,4.92e-05
Oyun,2024-05-01,301.6929332,307.9369167,298.6658577,0.0005959
Oyun,2024-05-02,301.6303435,307.5420868,298.0847209,0.0003358
Oyun,2024-05-03,301.3701633,307.4916728,298.1036931,0.0007819
Oyun,2024-05-04,301.6441471,308.3117597,297.2004732,0.000127
Oyun,2024-05-05,302.0333188,308.3467199,297.547627,0.0001728
Oyun,2024-05-06,301.1456591,306.1520455,298.4447726,0.0005353
Paikoro,2024-05-01,305.3592409,309.5099445,301.366032,0.0008061
Paikoro,2024-05-02,303.9923594,308.7132019,300.4277663,0.0027426
Paikoro,2024-05-03,303.624989,307.7196165,300.2734986,2.9771193e-07
Paikoro,2024-05-04,304.7783148,309.3434936,300.3777087,0.0001072
Paikoro,2024-05-05,304.8297919,309.6985563,300.5817755,0.0001993
Paikoro,2024-05-06,304.6225455,309.6227163,300.3574095,0.0007547
Pankshin,2024-05-01,303.631402,308.625528,298.4339772,8.81e-05
Pankshin,2024-05-02,302.0494497,307.151755,297.549694,0.0004237
Pankshin,2024-05-03,301.6190463,306.7984146,297.9701471,0.0004733
Pankshin,2024-05-04,301.5144355,306.8997408,296.3380248,9.85e-05
Pankshin,2024-05-05,301.3023831,306.9420579,297.2665548,0.0014448
Pankshin,2024-05-06,301.4905831,307.1651873,296.5409071,0.0005267
Patani,2024-05-01,301.3289346,304.9390019,299.9543006,0.0151568
Patani,2024-05-02,300.8856644,304.2793591,298.7893408,0.0063268
Patani,2024-05-03,300.4055754,302.4914934,298.7748212,0.0057305
Patani,2024-05-04,300.912651,305.4632462,298.8498395,0.0093176
Patani,2024-05-05,301.4308104,305.9928836,298.1609616,0.0035736
Patani,2024-05-06,301.0819967,304.1387119,298.9828817,0.0058017
Pategi,2024-05-01,305.756179,311.5195918,301.5620172,0.0002493
Pategi,2024-05-02,305.6971358,311.6470217,300.9097024,0.0002763
Pategi,2024-05-03,305.471135,311.0466674,301.1062375,0.0001488
Pategi,2024-05-04,306.0650894,312.5534998,300.8439654,0.0001426
Pategi,2024-05-05,305.6892127,312.0905343,300.8731359,0.0003597
Pategi,2024-05-06,305.6580574,312.5961221,300.9473209,0.0003783
Port-Harcourt,2024-05-01,301.2963132,305.0981632,299.9502238,0.0096337
Port-Harcourt,2024-05-02,300.6429732,303.8794622,299.285686,0.0112922
Port-Harcourt,2024-05-03,300.2186772,302.5329669,298.5228597,0.0158071
Port-Harcourt,2024-05-04,301.4771621,304.5330003,299.0775694,0.0014697
Port-Harcourt,2024-05-05,301.6475951,305.3318015,298.7405727,0.0042402
Port-Harcourt,2024-05-06,301.1760979,303.7277893,299.3461759,0.008373
Potiskum,2024-05-01,308.4584743,314.2156241,302.5953752,8.5234632e-07
Potiskum,2024-05-02,307.0456508,313.9137955,300.3924815,8.5234632e-07
Potiskum,2024-05-03,306.3429649,312.9978147,299.8750365,0
Potiskum,2024-05-04,306.7832603,313.1469147,300.4033742,1.2814998e-06
Potiskum,2024-05-05,307.1888523,313.3744586,300.7472661,1.2151433e-06
Potiskum,2024-05-06,306.9977607,312.8400264,301.4788714,3.12e-05
Qua'an Pan,2024-05-01,307.2622799,312.8338884,302.8615544,0.0005712
Qua'an Pan,2024-05-02,305.6576647,310.446818,301.2120499,0.0001015
Qua'an Pan,2024-05-03,305.4486051,310.0451399,302.0506022,0.000555
Qua'an Pan,2024-05-04,305.0249431,309.8850379,300.743637,7.07e-05
Qua'an Pan,2024-05-05,305.6783799,310.1681919,301.6371268,0.0004537
Qua'an Pan,2024-05-06,305.6290675,311.4197921,301.3046827,0.0026294
Rabah,2024-05-01,308.872398,315.9279073,298.8665048,8.5234632e-07
Rabah,2024-05-02,308.8366114,314.9295436,303.4958792,8.880363e-07
Rabah,2024-05-03,308.769483,314.1413201,303.8192808,0
Rabah,2024-05-04,308.9947762,315.3688836,302.7276948,1.2814998e-06
Rabah,2024-05-05,309.1035669,315.5112302,302.3950768,8.7022784e-07
Rabah,2024-05-06,308.2459843,314.9107259,303.4701285,0.0005326
Rafi,2024-05-01,306.526543,311.3201282,301.8551589,0.0001614
Rafi,2024-05-02,305.6470377,309.2209595,301.8883811,0.0001646
Rafi,2024-05-03,305.7425296,310.5204221,301.4663106,6.498291e-06
Rafi,2024-05-04,306.1061258,311.1291185,301.1966666,1.77e-05
Rafi,2024-05-05,305.9542702,311.2037159,301.3020766,0.0001548
Rafi,2024-05-06,305.80087,311.1122084,301.2490248,0.0002612
Rano,2024-05-01,305.3524779,312.5436246,299.2345227,1.89e-05
Rano,2024-05-02,305.4226612,311.4920172,300.9377488,3.77e-05
Rano,2024-05-03,305.2757635,311.3044375,300.2797224,0
Rano,2024-05-04,305.77908,312.0199506,299.9612216,2.17443e-06
Rano,2024-05-05,306.511775,313.0687677,300.4618756,9.2451967e-07
Rano,2024-05-06,305.477533,312.0448634,299.9977222,2.822841e-06
Remo North,2024-05-01,302.5035667,306.9583363,300.3808605,0.001687
Remo North,2024-05-02,301.9775592,306.2834977,299.4570496,0.0032761
Remo North,2024-05-03,301.6283199,307.13192,298.2732402,0.0035427
Remo North,2024-05-04,301.8042292,307.3221299,297.5198224,0.0004307
Remo North,2024-05-05,302.2129851,305.7135309,298.6111168,0.0014289
Remo North,2024-05-06,302.0508514,306.8110535,299.3168581,0.0018231
Rijau,2024-05-01,306.6647318,312.4479376,301.8908656,0.0001093
Rijau,2024-05-02,306.0266003,310.9466783,301.9606522,0.0001294
Rijau,2024-05-03,305.8810984,310.4914731,301.8564027,3.411723e-06
Rijau,2024-05-04,306.2081787,311.4574225,301.1280389,2.0907935e-06
Rijau,2024-05-05,306.5468023,311.5005793,301.3495818,1.2293323e-06
Rijau,2024-05-06,306.4633097,311.6868233,301.9744389,0.000302
Rimi,2024-05-01,306.5515085,314.5518394,297.1383069,8.5234632e-07
Rimi,2024-05-02,306.6745626,313.2914298,300.4893654,8.5234632e-07
Rimi,2024-05-03,306.5686978,312.7834884,300.6766664,0
Rimi,2024-05-04,306.8671153,313.1904798,300.900501,1.2814998e-06
Rimi,2024-05-05,306.688921,313.3990524,299.234599,8.7022784e-07
Rimi,2024-05-06,306.4570218,312.6185802,300.1591895,1.12e-05
Rimin Gado,2024-05-01,304.6001875,312.8665885,295.8354347,1.394148e-06
Rimin Gado,2024-05-02,305.8393335,312.1721724,300.5201464,2.39e-05
Rimin Gado,2024-05-03,305.71739,312.3801806,299.9109125,0
Rimin Gado,2024-05-04,306.0290725,312.5766064,299.54916,1.2814998e-06
Rimin Gado,2024-05-05,306.7180582,313.9388501,299.8723434,8.7022784e-07
Rimin Gado,2024-05-06,306.1468219,312.7446769,299.6483392,1.9059777e-06
Ringim,2024-05-01,307.33271,314.7302034,298.2923537,9.795002e-07
Ringim,2024-05-02,307.3744029,314.8215372,300.2513015,2.374822e-06
Ringim,2024-05-03,306.8127697,313.1571794,300.3603518,0
Ringim,2024-05-04,307.2790983,314.2148381,300.2748743,1.3649185e-06
Ringim,2024-05-05,307.9130873,315.5634121,300.4429545,8.7022784e-07
Ringim,2024-05-06,307.5014124,314.112228,300.6526306,0
Riyom,2024-05-01,299.585678,303.870777,295.66896,0.0070671
Riyom,2024-05-02,298.1680201,302.787362,295.2012817,0.0048354
Riyom,2024-05-03,298.0212844,302.981969,295.0026337,0.0033301
Riyom,2024-05-04,298.0967302,303.1203712,294.3631545,0.0034368
Riyom,2024-05-05,297.7721021,303.2601326,294.6675278,0.0121047
Riyom,2024-05-06,298.2985006,303.3113412,293.790487,0.0042898
Rogo,2024-05-01,304.2346557,311.2409111,298.8246073,9.93e-05
Rogo,2024-05-02,304.3669843,310.3260343,300.0853379,9.48e-05
Rogo,2024-05-03,304.3900628,310.4396069,299.4155501,0
Rogo,2024-05-04,304.8222142,311.1365278,299.0833108,1.2814998e-06
Rogo,2024-05-05,305.2406035,311.8597051,299.5747955,9.6247886e-07
Rogo,2024-05-06,304.3521605,311.0393137,299.0832869,2.21e-05
Roni,2024-05-01,306.6682856,314.3713146,297.7547184,8.5234632e-07
Roni,2024-05-02,306.7610289,313.7991881,300.1482425,8.5234632e-07
Roni,2024-05-03,306.3964375,312.763906,300.2332316,0
Roni,2024-05-04,306.8519319,313.5197427,300.441605,1.2814998e-06
Roni,2024-05-05,307.1553576,314.2414342,299.4602711,8.7022784e-07
Roni,2024-05-06,307.0858627,313.4617454,300.3113843,1.9647155e-06
Sabon-Gari,2024-05-01,303.6494094,310.0130698,298.6841352,0.0004614
Sabon-Gari,2024-05-02,303.197235,309.2352627,299.353338,0.000747
Sabon-Gari,2024-05-03,303.5391704,309.8485684,298.5419226,0
Sabon-Gari,2024-05-04,303.9489634,310.3716679,298.3857067,3.5511458e-06
Sabon-Gari,2024-05-05,304.1517921,310.5731771,298.902444,1.5020483e-06
Sabon-Gari,2024-05-06,302.9397428,310.0427883,298.3419198,0.0015826
Sabon Birni,2024-05-01,308.0210371,316.3097819,296.8333522,8.5234632e-07
Sabon Birni,2024-05-02,308.4833017,315.2009659,302.5092222,8.5234632e-07
Sabon Birni,2024-05-03,308.3863197,314.1602513,302.863822,0
Sabon Birni,2024-05-04,308.5375186,315.3581009,301.7539695,1.2814998e-06
Sabon Birni,2024-05-05,308.4154797,315.3062813,300.9123639,8.7022784e-07
Sabon Birni,2024-05-06,308.1458065,315.0150279,302.5792798,2.710608e-06
Sabuwa,2024-05-01,303.9059977,310.3332357,299.0768261,0.0001058
Sabuwa,2024-05-02,303.7837,309.5091667,299.5935368,0.0002373
Sabuwa,2024-05-03,303.8143999,309.1699451,299.1343085,0
Sabuwa,2024-05-04,304.1375457,310.1390784,298.8430875,2.3689098e-06
Sabuwa,2024-05-05,304.3518498,310.3071129,299.1356639,1.3725891e-06
Sabuwa,2024-05-06,303.575756,310.0407917,298.781306,0.0010229
Safana,2024-05-01,305.6002677,313.4154125,295.5955809,8.5234632e-07
Safana,2024-05-02,306.2576491,312.2360265,300.5998358,8.5234632e-07
Safana,2024-05-03,306.1870039,312.012235,300.5237919,0
Safana,2024-05-04,306.5181405,312.6322199,300.0258996,1.2814998e-06
Safana,2024-05-05,306.4905605,313.1705194,299.3597239,8.7022784e-07
Safana,2024-05-06,305.6430861,312.2963772,299.6630741,0.0004408
Sagbama,2024-05-01,301.3425852,305.3503622,299.9020318,0.0146783
Sagbama,2024-05-02,300.8078747,304.2974784,298.8396192,0.0093435
Sagbama,2024-05-03,300.3573801,302.4389796,298.6794863,0.0057628
Sagbama,2024-05-04,300.9577556,305.3442351,298.8386784,0.0098874
Sagbama,2024-05-05,301.4570396,306.080685,298.1849866,0.0041502
Sagbama,2024-05-06,301.1322466,304.110149,299.0256895,0.0052899
Sakaba,2024-05-01,305.9324008,311.7776726,301.2713648,0.0001962
Sakaba,2024-05-02,305.3521281,310.2856048,301.1713603,0.0002778
Sakaba,2024-05-03,305.1267208,309.5431755,301.100274,1.8668034e-06
Sakaba,2024-05-04,305.4848592,310.6567884,300.371903,1.07e-05
Sakaba,2024-05-05,305.7825723,310.813111,300.5270038,2.6e-05
Sakaba,2024-05-06,305.5829931,311.0689063,301.0274182,0.0006006
Saki East,2024-05-01,302.9812085,310.0349772,299.1531014,0.0026846
Saki East,2024-05-02,302.421556,309.0792086,298.4633865,0.0024025
Saki East,2024-05-03,302.3963291,309.5444481,298.5855836,0.0029651
Saki East,2024-05-04,302.8547057,309.3587283,297.8155936,4.13e-05
Saki East,2024-05-05,303.2030135,309.7056484,298.1306769,8.46e-05
Saki East,2024-05-06,302.3521471,308.2242121,298.358443,0.0002159
Saki West,2024-05-01,303.028738,309.875829,299.3400469,0.0031425
Saki West,2024-05-02,302.6251807,309.1707386,298.8142516,0.0045256
Saki West,2024-05-03,302.5003665,309.413666,298.8149532,0.0042327
Saki West,2024-05-04,302.9140521,309.3240209,298.0009744,9.65e-05
Saki West,2024-05-05,303.3903223,309.6241069,298.3607963,0.0001531
Saki West,2024-05-06,302.5756344,308.2965091,298.5027037,0.0002494
Sandamu,2024-05-01,306.3805204,314.7943247,297.3695501,8.5234632e-07
Sandamu,2024-05-02,306.736783,314.0421496,299.1731624,8.5234632e-07
Sandamu,2024-05-03,306.4718552,312.8783067,299.5566107,0
Sandamu,2024-05-04,306.8301626,313.6646319,300.0328541,1.2814998e-06
Sandamu,2024-05-05,306.4371296,313.9882163,296.8740278,8.7022784e-07
Sandamu,2024-05-06,307.2435201,313.7189376,300.0322286,6.2929236e-06
Sanga,2024-05-01,303.0322349,308.0095456,298.5930216,0.0049719
Sanga,2024-05-02,301.610043,306.4899526,298.1023677,0.0005808
Sanga,2024-05-03,301.6699075,306.4483775,298.4729123,0.0011677
Sanga,2024-05-04,301.7673444,306.6021219,297.8103209,0.0011138
Sanga,2024-05-05,301.6320565,306.2153255,298.1234685,0.0031859
Sanga,2024-05-06,301.9331936,307.1528953,297.7128511,0.0043886
Sapele,2024-05-01,301.0601364,305.5930232,299.5812827,0.0168094
Sapele,2024-05-02,300.6874972,304.6839363,298.082801,0.0098343
Sapele,2024-05-03,300.2953439,303.737654,298.6505367,0.0091123
Sapele,2024-05-04,300.5135212,305.1238515,298.2688536,0.009388
Sapele,2024-05-05,301.4047131,305.8508929,298.2487769,0.0014594
Sapele,2024-05-06,300.8026832,303.7756381,298.894285,0.0024471
Sardauna,2024-05-01,298.0553912,303.7918328,293.1594578,0.0002064
Sardauna,2024-05-02,296.772416,302.4574282,292.3843475,0.014894
Sardauna,2024-05-03,295.448027,300.0628401,292.1642022,0.0069095
Sardauna,2024-05-04,296.419546,302.0607849,291.8761371,0.0064814
Sardauna,2024-05-05,295.8053449,300.3051396,292.3065236,0.0117868
Sardauna,2024-05-06,297.3158057,302.8673007,292.0070754,0.0007603
Shagamu,2024-05-01,302.6400732,306.5040773,300.7207008,0.0008336
Shagamu,2024-05-02,302.1533491,305.8845584,299.8964345,0.0043662
Shagamu,2024-05-03,301.6755537,306.174439,299.198792,0.0046817
Shagamu,2024-05-04,302.0257504,306.2827176,298.8261766,0.0003208
Shagamu,2024-05-05,302.4399778,305.5991485,299.2755665,0.0009601
Shagamu,2024-05-06,302.2084069,306.2876802,299.6696466,0.0020629
Shagari,2024-05-01,308.8393987,315.155927,302.1506375,8.5234632e-07
Shagari,2024-05-02,308.5911551,314.4504109,303.8076859,1.93e-05
Shagari,2024-05-03,308.6320944,313.834553,303.7407263,2.2193132e-06
Shagari,2024-05-04,308.8963664,314.7530389,303.3713083,1.2814998e-06
Shagari,2024-05-05,309.1500524,315.0147633,303.5106743,8.7022784e-07
Shagari,2024-05-06,307.7037005,314.4845389,302.1741662,0.0026721
Shanga,2024-05-01,308.0956493,313.748883,303.2072704,9.9406066e-06
Shanga,2024-05-02,307.1438359,312.0016569,303.0475388,8.51e-05
Shanga,2024-05-03,307.2826676,312.2117955,302.990418,1.2135952e-07
Shanga,2024-05-04,307.7568966,313.2479303,302.6001416,2.2857476e-06
Shanga,2024-05-05,308.036329,313.2539205,302.7987631,2.8079298e-06
Shanga,2024-05-06,307.9213398,313.1029651,303.5178013,0.0002832
Shani,2024-05-01,308.8809962,314.3838557,302.8267715,8.5234632e-07
Shani,2024-05-02,308.2768956,313.5234102,302.5472877,8.5234632e-07
Shani,2024-05-03,307.8894585,312.3871603,303.3841045,5.03e-05
Shani,2024-05-04,307.3058845,312.8004926,301.4850485,4.59e-05
Shani,2024-05-05,307.7685011,312.8582238,302.9549377,3.7e-05
Shani,2024-05-06,307.507995,313.0283022,302.6326813,0.0009237
Shanono,2024-05-01,304.701186,312.3757598,296.5225693,3.4468465e-06
Shanono,2024-05-02,305.6240533,311.7450188,300.4094926,7.9321174e-06
Shanono,2024-05-03,305.3908878,311.4761385,300.0141289,0
Shanono,2024-05-04,305.8102207,311.9945955,299.6953145,1.2814998e-06
Shanono,2024-05-05,306.1647817,313.0702123,299.7318494,8.7022784e-07
Shanono,2024-05-06,305.5986515,311.693011,299.6197435,2.1e-05
Shelleng,2024-05-01,308.6979189,313.67806,303.6309911,8.5234632e-07
Shelleng,2024-05-02,308.1512109,313.2515868,302.9053394,8.5234632e-07
Shelleng,2024-05-03,307.4870203,311.9946244,302.9202885,7.58e-05
Shelleng,2024-05-04,307.0720065,312.4121671,301.532221,0.0001183
Shelleng,2024-05-05,307.5437315,312.4765847,303.3311436,6.72e-05
Shelleng,2024-05-06,307.5259619,312.9618201,302.5251083,0.0011096
Shendam,2024-05-01,308.2283985,313.5950597,303.8181321,0.000176
Shendam,2024-05-02,306.3892443,311.1689234,301.7490763,2.45e-05
Shendam,2024-05-03,306.0424592,310.8793745,302.6399834,0.0002146
Shendam,2024-05-04,305.6162171,310.5724789,301.1224532,1.46e-05
Shendam,2024-05-05,306.3690022,311.1470603,302.1229586,0.0001154
Shendam,2024-05-06,306.2413273,312.1657552,302.1637601,0.0017586
Shinkafi,2024-05-01,307.621904,315.4097763,297.709288,8.5234632e-07
Shinkafi,2024-05-02,307.9681818,314.159108,302.4692442,8.5234632e-07
Shinkafi,2024-05-03,307.545984,312.3447861,302.9227663,0
Shinkafi,2024-05-04,308.1250292,314.6508965,301.9020851,1.2814998e-06
Shinkafi,2024-05-05,308.0418949,314.6300071,301.3831872,8.7022784e-07
Shinkafi,2024-05-06,307.7549956,314.2683392,302.2085488,5.6949215e-06
Shira,2024-05-01,308.518494,314.8824236,302.2393888,8.5868443e-07
Shira,2024-05-02,307.3543057,314.4067346,300.4535486,6.1755959e-06
Shira,2024-05-03,306.7922343,313.1460656,300.3979406,0
Shira,2024-05-04,306.8796465,313.5670255,300.1349872,1.2831569e-06
Shira,2024-05-05,307.2826328,314.1918513,300.2102695,8.7656595e-07
Shira,2024-05-06,306.7688116,313.2566213,300.9380794,6.27e-05
Shiroro,2024-05-01,305.5338409,309.9800995,301.3513402,0.0002683
Shiroro,2024-05-02,304.5560556,308.4574654,301.1201163,0.0002733
Shiroro,2024-05-03,304.5086302,309.0687651,300.6870604,7.8236384e-07
Shiroro,2024-05-04,305.0615706,309.8054471,300.5621558,2.11e-05
Shiroro,2024-05-05,304.9794343,309.9841336,300.708714,0.0001595
Shiroro,2024-05-06,304.5200448,309.8184747,300.5560282,0.0018233
Shomgom,2024-05-01,308.0052027,313.3281513,303.4024903,7.56203e-06
Shomgom,2024-05-02,306.797968,311.654346,301.6597352,8.5234632e-07
Shomgom,2024-05-03,306.2612938,311.0257537,301.851031,0.00014
Shomgom,2024-05-04,305.7596309,311.3385852,300.1432375,4.11e-05
Shomgom,2024-05-05,306.1627873,311.1394934,302.145637,0.0001248
Shomgom,2024-05-06,306.1224549,311.8178798,301.4893749,0.0001885
Shomolu,2024-05-01,302.6380378,305.2505965,301.1801188,0.0006563
Shomolu,2024-05-02,302.5601392,304.9389946,300.4015233,0.0019932
Shomolu,2024-05-03,302.012019,305.0035356,300.0598901,0.006511
Shomolu,2024-05-04,302.4945595,305.11281,300.1091142,0.0003327
Shomolu,2024-05-05,302.9985486,305.1969585,301.1879526,0.000399
Shomolu,2024-05-06,302.411965,305.2200749,300.4814344,0.0030419
Silame,2024-05-01,309.4119802,316.5014861,301.1610489,8.5234632e-07
Silame,2024-05-02,309.2504839,315.0713923,304.0105434,2.5986721e-06
Silame,2024-05-03,309.0902127,314.0924537,303.9746812,4.8503296e-07
Silame,2024-05-04,309.5172684,315.1718554,303.8603019,1.2814998e-06
Silame,2024-05-05,309.7551191,315.6644919,303.8910286,8.7022784e-07
Silame,2024-05-06,308.5717814,315.1735755,302.6394869,0.0015094
Soba,2024-05-01,303.5844341,309.9075298,299.0028347,0.0018492
Soba,2024-05-02,302.936866,309.0172562,299.1490614,0.0013914
Soba,2024-05-03,303.0119635,309.0115393,298.3354115,0
Soba,2024-05-04,303.6699049,310.0206561,298.2013961,2.98e-05
Soba,2024-05-05,303.9340555,310.2439515,298.8014343,3.75e-05
Soba,2024-05-06,302.3599124,309.9250022,298.1708114,0.0035255
Sokoto North,2024-05-01,309.5857443,316.4604656,301.9551107,8.5234632e-07
Sokoto North,2024-05-02,309.4797708,315.3561805,304.2475375,1.1791896e-06
Sokoto North,2024-05-03,309.3538968,314.3664026,304.4621241,0
Sokoto North,2024-05-04,309.5999349,315.3311927,303.9717215,1.2814998e-06
Sokoto North,2024-05-05,309.7853418,315.7730746,303.7864551,8.7022784e-07
Sokoto North,2024-05-06,308.9902998,315.1972689,303.8905944,0.0003355
Sokoto South,2024-05-01,309.5207302,316.2090999,301.6825999,8.5234632e-07
Sokoto South,2024-05-02,309.3486376,315.1402063,304.2226012,1.7860507e-06
Sokoto South,2024-05-03,309.2898119,314.3102126,304.4731057,0
Sokoto South,2024-05-04,309.5492669,315.2309094,303.9463269,1.2814998e-06
Sokoto South,2024-05-05,309.721126,315.6288246,303.7993573,8.7022784e-07
Sokoto South,2024-05-06,308.7914503,315.0465756,303.7706452,0.0005962
Song,2024-05-01,308.3771584,313.7898798,302.5023464,8.677371e-07
Song,2024-05-02,307.9068286,313.0340314,302.3865147,2.4045002e-06
Song,2024-05-03,307.1482893,311.8887265,302.6020099,6.14e-05
Song,2024-05-04,306.8935073,312.2823902,301.2514845,8.56e-05
Song,2024-05-05,307.2362806,312.3428203,302.7767511,0.0001104
Song,2024-05-06,307.2499399,312.6444158,301.9392762,0.0002144
Southern Ijaw,2024-05-01,301.4917439,303.7880618,300.3153578,0.0127965
Southern Ijaw,2024-05-02,300.8592325,302.8264028,299.1251797,0.0092789
Southern Ijaw,2024-05-03,300.5160305,301.7504907,299.1520991,0.0081277
Southern Ijaw,2024-05-04,301.3400032,304.0849128,299.2685613,0.0061585
Southern Ijaw,2024-05-05,301.6552545,304.435797,299.0291811,0.0015439
Southern Ijaw,2024-05-06,301.2272225,302.9008978,299.8030695,0.0061126
Sule-Tankarkar,2024-05-01,307.6893437,314.9996123,299.4428279,8.5234632e-07
Sule-Tankarkar,2024-05-02,307.4342682,314.8763211,299.8364468,8.5234632e-07
Sule-Tankarkar,2024-05-03,307.0290808,314.3152568,299.975849,0
Sule-Tankarkar,2024-05-04,306.8796591,314.4805416,299.5623223,1.2814998e-06
Sule-Tankarkar,2024-05-05,307.3708815,315.372247,299.0233133,8.7022784e-07
Sule-Tankarkar,2024-05-06,307.9596525,314.515481,300.9924437,0
Suleja,2024-05-01,304.2713229,308.4267439,300.516082,0.0005606
Suleja,2024-05-02,302.8794685,307.5650427,299.2961318,0.0033793
Suleja,2024-05-03,302.359598,306.0973386,299.3136149,5.9245194e-07
Suleja,2024-05-04,303.5832689,307.8972641,299.4686504,6.85e-05
Suleja,2024-05-05,303.695142,307.9828946,299.6320727,8.8e-05
Suleja,2024-05-06,303.5701045,308.3029495,299.3992536,0.0001342
Sumaila,2024-05-01,305.6034618,312.2407179,299.0187286,7.9022824e-06
Sumaila,2024-05-02,305.2375607,311.3885596,300.5916119,3.25e-05
Sumaila,2024-05-03,305.1137768,310.8562176,300.20223,0
Sumaila,2024-05-04,305.6962902,312.0498717,299.8954547,1.78e-05
Sumaila,2024-05-05,306.3108872,312.7502141,300.2323659,8.7022784e-07
Sumaila,2024-05-06,305.180107,311.7490745,299.5832981,8.4675667e-06
Suru,2024-05-01,308.4797645,314.9249608,302.2733176,8.5234632e-07
Suru,2024-05-02,307.343852,311.8848532,303.3903657,0.0010648
Suru,2024-05-03,307.9037425,313.2160975,302.9125126,7.5421132e-06
Suru,2024-05-04,308.5180956,314.1767234,303.1740648,1.2814998e-06
Suru,2024-05-05,308.8610985,314.4709047,303.3182308,1.6395125e-06
Suru,2024-05-06,307.8438169,314.0366031,301.4683331,0.0037742
Surulere,2024-05-01,,,,
Surulere,2024-05-02,,,,
Surulere,2024-05-03,,,,
Surulere,2024-05-04,,,,
Surulere,2024-05-05,,,,
Surulere,2024-05-06,,,,
Tafa,2024-05-01,303.7393205,307.8483536,300.0919035,0.001077
Tafa,2024-05-02,302.3286074,306.9407389,298.8606987,0.0034835
Tafa,2024-05-03,301.7789931,305.3243336,298.8345019,4.0260638e-07
Tafa,2024-05-04,303.0854271,307.407868,299.0291221,7.93e-05
Tafa,2024-05-05,303.1931303,307.5175679,299.1910736,0.0001446
Tafa,2024-05-06,303.0373393,307.7957174,298.9291456,0.0002851
Tafawa-Balewa,2024-05-01,305.5514634,311.1654575,299.6986475,7.8991667e-06
Tafawa-Balewa,2024-05-02,304.0324563,309.4003409,298.9013271,0.0005422
Tafawa-Balewa,2024-05-03,303.858397,309.4921413,299.3081177,1.65e-05
Tafawa-Balewa,2024-05-04,303.6505469,309.962086,297.4877021,7.98e-05
Tafawa-Balewa,2024-05-05,303.5274871,309.6598497,298.0934509,0.0002054
Tafawa-Balewa,2024-05-06,303.3289576,309.4200473,297.7924457,0.0002936
Tai,2024-05-01,301.1207403,304.7198115,299.7830977,0.0111115
Tai,2024-05-02,300.4163969,303.4821397,299.0725154,0.0123138
Tai,2024-05-03,300.0660237,302.3828089,298.2728662,0.0112405
Tai,2024-05-04,301.3599492,304.3150286,298.985716,0.0012704
Tai,2024-05-05,301.4772698,305.1051781,298.7370409,0.0053808
Tai,2024-05-06,301.0344837,303.6870992,299.2415812,0.0078662
Takai,2024-05-01,306.7558966,313.4312809,300.1139543,3.3031582e-06
Takai,2024-05-02,306.2475561,312.8577856,300.8928708,2.63e-05
Takai,2024-05-03,306.018597,311.9578572,300.6153905,0
Takai,2024-05-04,306.5172944,312.9965056,300.4157729,2.3958603e-06
Takai,2024-05-05,307.1179957,313.827484,300.4921207,8.700002e-07
Takai,2024-05-06,306.1416011,312.6233965,300.0079422,7.2603207e-07
Takum,2024-05-01,305.0865013,311.1279432,300.651474,0.0012275
Takum,2024-05-02,303.6331015,308.7895875,299.9622865,0.001674
Takum,2024-05-03,302.6787814,307.6786813,299.7284905,0.0011826
Takum,2024-05-04,302.7309504,308.6813381,298.9306115,0.0009437
Takum,2024-05-05,303.2315113,309.5398075,299.2482156,0.0022467
